year,month,day,date,latitude,longitude,zon_winds,mer_winds,humidity,air_temp,ss_temp
92,9,1,920901,-2.03,-124.91,-5.4,4.0,83.2,25.17,25.36
92,9,2,920902,-2.03,-124.92,-5.6,3.8,83.6,25.25,25.34
92,9,3,920903,-2.04,-124.91,-6.4,2.6,85.9,25.13,25.27
92,9,4,920904,-2.04,-124.92,-5.4,4.2,84.4,25.1,25.07
92,9,5,920905,-2.03,-124.91,-5.9,3.1,82.8,24.94,24.83
92,9,6,920906,-2.01,-124.89,,,,23.7,24.04
92,9,7,920907,-2.04,-124.9,-5.9,-2.8,88.3,,
92,9,8,920908,-2.04,-124.89,-4.7,-2.6,89.8,23.23,23.35
92,9,9,920909,-2.03,-124.9,-3.2,-3.2,90.6,23.03,23.16
92,9,10,920910,-2.03,-124.9,-2.0,-3.0,92.2,23.11,23.26
92,9,11,920911,-2.03,-124.9,-2.0,-2.8,92.6,23.5,23.69
92,9,12,920912,-2.02,-124.9,-5.8,0.5,88.3,24.82,24.6
92,9,13,920913,-2.03,-124.9,-6.2,1.4,85.2,25.13,24.89
92,9,14,920914,-2.02,-124.9,-6.5,1.0,85.2,24.98,25.1
92,9,15,920915,-2.03,-124.9,-6.0,1.5,85.2,24.94,25.09
92,9,16,920916,-2.03,-124.9,-7.1,2.1,84.0,25.06,25.03
92,9,17,920917,-2.03,-124.91,-7.0,2.5,82.8,25.1,25.0
92,9,18,920918,-2.03,-124.91,-6.7,1.1,82.4,25.02,25.04
92,9,19,920919,-2.03,-124.91,-7.0,1.3,82.0,24.98,25.06
92,9,20,920920,-2.03,-124.9,-6.5,0.8,81.6,24.9,25.08
92,9,21,920921,-2.03,-124.9,-6.4,3.0,82.4,24.9,25.09
92,9,22,920922,-2.03,-124.9,-6.0,1.4,81.3,24.94,25.14
92,9,23,920923,-2.03,-124.9,-4.9,0.0,80.5,24.94,25.14
92,9,24,920924,-2.03,-124.9,,,,,
92,9,25,920925,-2.03,-124.88,-5.6,0.2,77.2,,
92,9,26,920926,-2.03,-124.88,-6.1,1.7,79.4,24.75,25.04
92,9,27,920927,-2.03,-124.89,-6.9,0.9,78.1,24.83,25.24
92,9,28,920928,-2.03,-124.89,-4.8,-1.5,79.2,24.64,25.27
92,9,29,920929,-2.03,-124.89,-5.7,0.7,77.8,24.75,25.05
92,9,30,920930,-2.03,-124.89,-6.0,1.0,81.2,24.87,24.83
92,10,1,921001,-2.03,-124.9,-5.5,1.4,81.0,24.83,24.9
92,10,2,921002,-2.03,-124.9,-5.7,-0.3,79.5,24.79,25.03
92,10,3,921003,-2.03,-124.89,-5.8,-2.0,78.8,24.64,24.97
92,10,4,921004,-2.03,-124.9,-6.3,-0.8,80.1,24.79,24.92
92,10,5,921005,-2.03,-124.9,-6.9,0.2,79.7,24.95,24.97
92,10,6,921006,-2.03,-124.9,-7.4,0.7,79.2,24.99,24.97
92,10,7,921007,-2.03,-124.9,-7.6,0.2,80.7,24.91,24.99
92,10,8,921008,-2.03,-124.9,-7.7,-1.2,82.5,24.64,24.94
92,10,9,921009,-2.04,-124.9,-7.6,-0.9,81.1,24.79,25.12
92,10,10,921010,-2.04,-124.9,-7.5,-1.5,81.8,24.64,25.12
92,10,11,921011,-2.04,-124.9,-7.9,-1.3,81.6,24.37,24.73
92,10,12,921012,-2.04,-124.89,-5.0,-1.6,89.5,23.78,23.83
92,10,13,921013,-2.03,-124.88,-3.6,0.2,91.8,23.9,23.76
92,10,14,921014,-2.03,-124.88,-4.2,-0.2,91.7,23.9,23.72
92,10,15,921015,-2.04,-124.89,-4.9,-0.4,91.1,23.98,23.77
92,10,16,921016,-2.03,-124.89,-5.8,0.4,88.6,23.98,23.66
92,10,17,921017,-2.03,-124.89,-6.5,0.4,86.5,24.09,23.7
92,10,18,921018,-2.03,-124.89,-6.0,-0.1,85.8,24.13,23.8
92,10,19,921019,-2.03,-124.89,-5.9,0.2,87.6,24.25,23.93
92,10,20,921020,-2.03,-124.89,-5.4,1.3,86.4,24.33,24.04
92,10,21,921021,-2.02,-124.89,-5.3,1.5,84.0,24.4,24.27
92,10,22,921022,-2.02,-124.88,-6.4,1.0,82.0,24.48,24.67
92,10,23,921023,-2.02,-124.9,-7.3,1.0,81.2,24.68,24.73
92,10,24,921024,-2.03,-124.9,-7.8,0.8,82.1,24.91,24.92
92,10,25,921025,-2.03,-124.9,-8.1,1.8,79.9,24.99,24.94
92,10,26,921026,-2.03,-124.9,-8.3,0.4,82.5,24.91,24.89
92,10,27,921027,-2.03,-124.9,-7.6,-1.8,80.6,24.6,24.64
92,10,28,921028,-2.04,-124.89,-7.4,0.5,80.1,24.56,24.56
92,10,29,921029,-2.02,-124.89,-7.3,0.1,80.3,24.4,24.59
92,10,30,921030,-2.04,-124.89,-6.9,-0.5,82.3,24.25,24.62
92,10,31,921031,-2.03,-124.9,-6.8,0.6,83.8,24.48,24.62
92,11,1,921101,-2.03,-124.9,-7.9,0.7,86.2,24.4,24.52
92,11,2,921102,-2.04,-124.89,-6.0,2.1,87.2,24.17,24.35
92,11,3,921103,-2.04,-124.9,-5.4,1.6,87.1,23.9,24.35
92,11,4,921104,-2.04,-124.9,-3.5,0.1,88.1,23.43,23.76
92,11,5,921105,-2.05,-124.89,-4.4,0.2,86.1,23.31,23.63
92,11,6,921106,-2.03,-124.9,-4.7,0.8,87.4,23.28,23.45
92,11,7,921107,-2.02,-124.9,-4.8,0.0,88.3,23.2,23.39
92,11,8,921108,-2.04,-124.91,-3.7,0.3,90.0,23.2,23.37
92,11,9,921109,-2.03,-124.91,-5.1,0.0,88.8,23.55,23.3
92,11,10,921110,-2.03,-124.91,-5.1,-0.7,88.9,23.9,23.67
92,11,11,921111,-2.03,-124.9,-6.5,-1.5,83.5,24.09,23.65
92,11,12,921112,-2.02,-124.91,-5.7,2.6,82.9,24.44,24.17
92,11,13,921113,-2.03,-124.91,-6.5,2.9,82.0,24.68,24.77
92,11,14,921114,-2.02,-124.91,-7.2,1.0,78.5,24.64,24.86
92,11,15,921115,-2.02,-124.91,-7.0,-1.0,81.0,24.44,24.82
92,11,16,921116,-2.01,-124.9,-5.0,1.5,82.5,24.68,24.88
92,11,17,921117,-2.02,-124.91,-5.7,2.3,81.1,24.6,24.97
92,11,18,921118,-2.02,-124.91,-7.3,0.9,80.2,24.6,24.96
92,11,19,921119,-2.02,-124.9,-7.6,0.0,79.8,24.75,24.93
92,11,20,921120,-2.02,-124.91,-7.1,-0.2,78.0,24.68,24.88
92,11,21,921121,-2.02,-124.91,-5.9,-0.6,79.3,24.48,25.03
92,11,22,921122,-2.02,-124.9,-5.9,1.9,79.7,24.72,25.08
92,11,23,921123,-2.01,-124.9,-5.7,1.7,81.4,24.83,25.07
92,11,24,921124,-2.02,-124.9,-6.2,-1.2,77.8,24.48,25.21
92,11,25,921125,-2.02,-124.89,-6.5,0.1,76.0,24.44,25.2
92,11,26,921126,-2.02,-124.9,-6.6,2.8,76.9,24.87,25.22
92,11,27,921127,-2.02,-124.9,-6.0,-0.4,77.3,24.6,25.19
92,11,28,921128,-2.02,-124.9,-4.2,-1.0,77.8,24.29,25.09
92,11,29,921129,-2.02,-124.89,-4.4,2.3,79.2,24.64,25.16
92,11,30,921130,-2.03,-124.88,-6.0,2.1,81.0,24.75,25.16
92,12,1,921201,-2.03,-124.91,-7.0,1.5,79.8,24.72,25.09
92,12,2,921202,-2.03,-124.9,-7.6,-0.4,82.5,24.91,25.09
92,12,3,921203,-2.03,-124.9,-7.4,-0.6,82.6,25.03,25.13
92,12,4,921204,-2.04,-124.9,-6.6,-1.1,82.8,24.64,25.25
92,12,5,921205,-2.04,-124.9,-6.2,-0.3,79.3,24.64,25.18
92,12,6,921206,-2.03,-124.9,-4.2,0.0,83.4,24.68,25.11
92,12,7,921207,-2.04,-124.9,-5.4,1.8,84.2,24.91,24.95
92,12,8,921208,-2.03,-124.89,-6.5,1.8,85.1,24.87,24.99
92,12,9,921209,-2.04,-124.89,-6.7,0.8,85.8,24.56,24.8
92,12,10,921210,-2.03,-124.9,-6.8,0.1,85.6,24.52,24.77
92,12,11,921211,-2.04,-124.89,-7.3,-0.1,85.0,24.56,24.8
92,12,12,921212,-2.03,-124.89,-7.1,-1.1,84.2,24.44,24.71
92,12,13,921213,-2.04,-124.89,-6.0,0.6,86.0,24.56,24.55
92,12,14,921214,-2.04,-124.89,-4.9,1.3,85.4,24.48,24.57
92,12,15,921215,-2.03,-124.89,-4.5,1.1,83.2,24.33,24.6
92,12,16,921216,-2.04,-124.89,-6.2,-0.9,84.0,24.4,24.54
92,12,17,921217,-2.04,-124.89,-7.6,-0.6,82.8,24.6,24.49
92,12,18,921218,-2.03,-124.89,-7.4,-0.3,83.4,24.6,24.49
92,12,19,921219,-2.03,-124.89,-6.2,-1.1,84.9,24.44,24.51
92,12,20,921220,-2.02,-124.9,-6.7,-1.8,82.3,24.48,24.51
92,12,21,921221,-2.02,-124.89,-6.7,-0.9,79.2,24.48,24.55
92,12,22,921222,-2.02,-124.9,-6.1,-2.3,75.8,24.56,24.66
92,12,23,921223,-2.02,-124.89,-6.2,2.3,80.0,24.48,24.7
92,12,24,921224,-2.02,-124.9,-5.4,1.7,82.8,24.68,24.78
92,12,25,921225,-2.02,-124.9,-6.6,1.7,83.3,24.95,24.92
92,12,26,921226,-2.02,-124.9,-7.4,-0.1,83.3,24.99,25.09
92,12,27,921227,-2.01,-124.9,-8.0,-0.3,81.2,25.18,25.44
92,12,28,921228,-2.02,-124.9,-8.2,-1.6,81.8,25.18,25.51
92,12,29,921229,-2.02,-124.9,-6.0,-1.2,83.5,24.87,25.54
92,12,30,921230,-2.03,-124.9,-6.5,1.8,85.2,25.26,25.56
92,12,31,921231,-2.03,-124.9,,,,25.1,25.37
93,1,1,930101,-2.03,-124.9,-5.7,1.7,80.9,,
93,1,2,930102,-2.03,-124.9,-6.0,0.7,84.5,25.07,25.26
93,1,3,930103,-2.04,-124.91,-5.7,0.0,86.5,24.99,25.2
93,1,4,930104,-2.03,-124.9,-6.7,1.0,84.4,25.1,25.21
93,1,5,930105,-2.03,-124.9,-5.8,-1.0,84.9,24.75,25.17
93,1,6,930106,-2.04,-124.9,-7.4,-1.2,81.8,24.52,25.01
93,1,7,930107,-2.03,-124.91,-7.2,-1.7,80.2,24.44,24.92
93,1,8,930108,-2.03,-124.91,-7.6,-0.6,81.0,24.44,24.75
93,1,9,930109,-2.03,-124.9,-4.2,-1.1,80.9,24.25,24.84
93,1,10,930110,-2.03,-124.9,-5.3,0.6,83.4,24.33,24.65
93,1,11,930111,-2.04,-124.9,-5.6,-0.1,84.5,24.37,24.52
93,1,12,930112,-2.04,-124.9,-5.3,-1.0,85.1,24.37,24.56
93,1,13,930113,-2.04,-124.9,-5.2,0.0,84.2,24.44,24.69
93,1,14,930114,-2.03,-124.9,-4.6,0.0,85.3,24.52,24.83
93,1,15,930115,-2.04,-124.9,-5.9,-1.8,83.5,24.52,24.77
93,1,16,930116,-2.03,-124.9,-6.2,-1.8,83.5,24.52,24.69
93,1,17,930117,-2.02,-124.9,-6.3,-1.6,83.4,24.6,24.67
93,1,18,930118,-2.02,-124.9,-7.3,-2.1,81.3,24.72,24.74
93,1,19,930119,-2.03,-124.89,-7.3,-2.6,79.6,24.64,24.77
93,1,20,930120,-2.02,-124.89,-8.2,-1.9,79.1,24.87,24.85
93,1,21,930121,-2.01,-124.9,-7.3,-1.4,81.3,24.99,25.01
93,1,22,930122,-2.02,-124.9,-7.7,-0.6,78.5,25.14,25.23
93,1,23,930123,-2.03,-124.9,-6.6,0.2,78.8,24.99,25.29
93,1,24,930124,-2.03,-124.89,-6.7,-0.3,76.5,24.79,25.18
93,1,25,930125,-2.02,-124.89,-5.8,0.5,77.2,24.83,25.1
93,1,26,930126,-2.03,-124.9,-6.2,0.0,81.9,25.03,25.28
93,1,27,930127,-2.02,-124.9,-7.1,-0.7,81.5,25.07,25.51
93,1,28,930128,-2.03,-124.9,-7.3,-0.1,82.3,25.14,25.61
93,1,29,930129,-2.02,-124.9,-7.1,0.9,84.5,25.22,25.51
93,1,30,930130,-2.03,-124.9,-6.8,2.0,84.7,25.1,25.29
93,1,31,930131,-2.04,-124.91,-5.5,1.4,85.5,25.03,25.09
93,2,1,930201,-2.04,-124.91,-5.5,-0.2,87.9,24.95,25.01
93,2,2,930202,-2.03,-124.9,-4.6,0.1,89.9,24.79,25.04
93,2,3,930203,-2.04,-124.9,-4.7,1.7,90.2,24.95,24.99
93,2,4,930204,-2.03,-124.9,-5.5,0.5,90.7,25.03,25.02
93,2,5,930205,-2.03,-124.9,-5.7,-1.6,90.1,25.14,25.09
93,2,6,930206,-2.03,-124.9,-5.4,1.2,90.1,25.26,25.25
93,2,7,930207,-2.03,-124.91,-5.5,1.9,88.3,25.3,25.3
93,2,8,930208,-2.02,-124.9,-5.0,0.6,87.1,25.22,25.37
93,2,9,930209,-2.03,-124.9,-5.9,-1.1,87.9,25.45,25.51
93,2,10,930210,-2.03,-124.91,-4.7,-0.3,88.2,25.14,25.71
93,2,11,930211,-2.03,-124.91,-5.4,-0.8,88.5,25.22,25.81
93,2,12,930212,-2.03,-124.91,-5.8,1.7,83.9,25.57,25.83
93,2,13,930213,-2.03,-124.91,-4.1,1.2,82.1,25.69,26.02
93,2,14,930214,-2.03,-124.91,-4.9,0.2,82.3,25.84,26.22
93,2,15,930215,-2.02,-124.91,-5.2,0.5,84.9,25.92,26.29
93,2,16,930216,-2.03,-124.9,-5.2,1.9,84.8,26.15,26.39
93,2,17,930217,-2.03,-124.9,-5.4,-0.8,84.9,26.15,26.48
93,2,18,930218,-2.03,-124.91,-4.8,0.8,84.6,25.92,26.54
93,2,19,930219,-2.03,-124.91,-5.8,0.8,86.2,26.0,26.52
93,2,20,930220,-2.03,-124.91,-6.3,-0.1,85.1,26.35,26.5
93,2,21,930221,-2.03,-124.91,-5.1,-2.3,85.7,26.0,26.53
93,2,22,930222,-2.04,-124.89,-5.8,-0.8,88.7,25.69,26.42
93,2,23,930223,-2.04,-124.91,-5.1,-0.3,88.4,25.69,26.25
93,2,24,930224,-2.04,-124.9,-3.8,-0.7,89.4,25.18,25.99
93,2,25,930225,-2.03,-124.9,-4.1,-0.3,87.3,25.65,26.04
93,2,26,930226,-2.03,-124.9,-4.0,-1.2,87.4,25.65,26.11
93,2,27,930227,-2.03,-124.9,-3.9,-2.2,86.8,25.61,25.94
93,2,28,930228,-2.03,-124.9,-4.6,0.0,86.9,25.61,25.87
93,3,1,930301,-2.03,-124.9,-3.2,-1.0,85.7,25.61,26.07
93,3,2,930302,-2.02,-124.9,-3.5,-1.4,86.5,25.69,26.34
93,3,3,930303,-2.02,-124.9,-4.3,-3.5,84.3,25.88,26.2
93,3,4,930304,-2.03,-124.91,-5.1,-1.0,83.7,26.0,26.26
93,3,5,930305,-2.03,-124.91,-6.4,0.6,84.2,26.27,26.32
93,3,6,930306,-2.03,-124.9,-5.0,0.5,83.2,26.35,26.45
93,3,7,930307,-2.03,-124.9,-4.0,-1.6,83.7,25.61,26.54
93,3,8,930308,-2.03,-124.9,-3.5,-0.5,82.0,26.43,26.9
93,3,9,930309,-2.03,-124.9,-5.1,-0.2,80.3,26.7,27.05
93,3,10,930310,-2.03,-124.91,-5.6,-1.6,81.2,26.82,27.24
93,3,11,930311,-2.03,-124.9,-6.7,-2.3,83.9,26.97,27.27
93,3,12,930312,-2.03,-124.9,-6.1,-2.8,88.6,26.54,27.32
93,3,13,930313,-2.04,-124.89,-4.0,-1.4,84.3,26.47,27.34
93,3,14,930314,-2.04,-124.9,-3.0,-1.3,84.1,26.5,27.38
93,3,15,930315,-2.03,-124.9,-4.8,-0.2,84.4,26.82,27.51
93,3,16,930316,-2.03,-124.9,-5.4,-0.8,83.9,26.89,27.39
93,3,17,930317,-2.03,-124.91,-3.0,-2.3,86.8,26.54,27.26
93,3,18,930318,-2.03,-124.91,-3.2,-1.1,85.8,26.7,27.22
93,3,19,930319,-2.02,-124.91,-3.7,1.2,87.1,26.89,27.12
93,3,20,930320,-2.03,-124.9,-4.6,0.1,87.3,26.35,27.23
93,3,21,930321,-2.03,-124.9,-0.6,-2.3,83.9,26.54,27.09
93,3,22,930322,-2.03,-124.91,-2.6,0.1,84.5,25.61,27.25
93,3,23,930323,-2.03,-124.91,-2.7,-0.2,82.8,26.78,27.56
93,3,24,930324,-2.03,-124.9,-3.1,-2.1,82.5,26.78,27.41
93,3,25,930325,-2.03,-124.9,-3.0,-1.1,83.3,26.93,27.46
93,3,26,930326,-2.03,-124.9,-2.2,-1.3,86.5,26.31,27.49
93,3,27,930327,-2.03,-124.89,-1.9,-2.0,85.3,26.43,27.21
93,3,28,930328,-2.02,-124.89,-2.4,-1.2,82.1,26.78,27.48
93,3,29,930329,-2.03,-124.89,-0.8,0.2,82.8,27.01,27.81
93,3,30,930330,-2.03,-124.9,-0.5,-1.9,83.6,26.93,27.98
93,3,31,930331,-2.03,-124.9,-1.5,-3.1,81.5,27.13,27.63
93,4,1,930401,-2.03,-124.9,-4.1,2.0,82.1,27.36,27.54
93,4,2,930402,-2.03,-124.9,-1.6,0.7,84.6,27.28,27.51
93,4,3,930403,-2.03,-124.9,-1.2,0.6,84.3,27.01,27.81
93,4,4,930404,-2.03,-124.9,-3.9,0.2,81.8,27.36,27.84
93,4,5,930405,-2.03,-124.9,-1.9,-0.2,81.3,27.63,27.99
93,4,6,930406,-2.03,-124.9,-0.9,-0.6,81.4,27.52,28.33
93,4,7,930407,-2.03,-124.9,-3.2,-1.8,86.4,26.7,28.08
93,4,8,930408,-2.03,-124.9,-1.2,-0.9,85.6,27.01,27.95
93,4,9,930409,-2.03,-124.9,-2.5,2.2,83.8,27.59,28.36
93,4,10,930410,-2.03,-124.9,-3.8,0.2,88.3,27.17,28.08
93,4,11,930411,-2.03,-124.9,-4.8,-1.3,88.5,27.09,28.12
93,4,12,930412,-2.02,-124.9,-4.8,-3.0,85.2,27.48,28.12
93,4,13,930413,-2.02,-124.9,-2.5,-0.9,84.0,27.59,28.09
93,4,14,930414,-2.02,-124.9,-2.4,0.3,83.8,27.67,28.31
93,4,15,930415,-2.02,-124.9,-2.8,-0.3,84.2,27.44,28.23
93,4,16,930416,-2.02,-124.9,-2.8,-1.7,85.5,27.13,28.09
93,4,17,930417,-2.02,-124.9,-5.6,1.0,83.7,27.79,27.9
93,4,18,930418,-2.02,-124.9,-5.7,0.8,83.9,27.71,27.94
93,4,19,930419,-2.02,-124.9,-5.8,-0.2,86.2,27.59,27.9
93,4,20,930420,-2.02,-124.9,-5.7,0.7,84.1,27.63,27.82
93,4,21,930421,-2.02,-124.9,-3.6,0.5,85.9,27.24,27.9
93,4,22,930422,-2.02,-124.9,-4.7,1.4,83.9,27.71,28.01
93,4,23,930423,-2.02,-124.9,-3.5,0.6,86.8,27.13,27.97
93,4,24,930424,-2.02,-124.9,-2.3,-0.1,86.0,27.13,28.14
93,4,25,930425,-2.02,-124.9,-4.4,0.2,84.8,27.67,28.23
93,4,26,930426,-2.02,-124.9,-5.9,2.0,86.6,27.75,28.15
93,4,27,930427,-2.02,-124.9,-4.8,-0.3,85.4,27.67,28.1
93,4,28,930428,-2.02,-124.9,-3.7,-1.0,82.7,27.67,28.25
93,4,29,930429,-2.02,-124.89,-3.5,1.6,79.5,27.79,28.33
93,4,30,930430,-2.02,-124.89,-2.3,0.5,86.2,26.93,28.31
93,5,1,930501,-2.02,-124.89,-2.1,-0.3,88.0,26.35,28.21
93,5,2,930502,-2.02,-124.89,-4.0,1.0,86.6,26.78,28.12
93,5,3,930503,-2.02,-124.9,-5.9,0.7,86.0,27.32,28.13
93,5,4,930504,-2.02,-124.9,-5.4,1.3,86.7,27.24,28.15
93,5,5,930505,-2.02,-124.9,-6.7,1.5,83.7,27.87,28.11
93,5,6,930506,-2.03,-124.9,-6.3,1.9,81.9,28.14,28.19
93,5,7,930507,-2.02,-124.9,-5.4,0.9,82.9,28.1,28.26
93,5,8,930508,-2.03,-124.9,-5.9,-1.3,82.2,27.94,28.31
93,5,9,930509,-2.03,-124.9,-7.0,2.6,80.3,27.98,28.2
93,5,10,930510,-2.03,-124.9,-4.5,1.7,86.4,27.2,28.16
93,5,11,930511,-2.02,-124.9,-6.9,-0.1,85.7,27.55,28.09
93,5,12,930512,-2.04,-124.9,-6.7,1.7,83.1,27.98,28.07
93,5,13,930513,-2.03,-124.9,-5.9,0.3,80.9,27.75,28.1
93,5,14,930514,-2.03,-124.9,-4.9,0.6,81.0,27.79,28.01
93,5,15,930515,-2.04,-124.89,-5.3,0.7,80.8,27.79,27.97
93,5,16,930516,-2.04,-124.89,-3.6,-2.3,83.3,27.55,28.01
93,5,17,930517,-2.03,-124.89,-5.9,-1.9,83.3,27.55,27.9
93,5,18,930518,-2.02,-124.89,-5.2,-0.7,80.0,27.55,27.84
93,5,19,930519,-2.03,-124.89,-4.8,0.7,81.3,27.63,27.94
93,5,20,930520,-2.03,-124.89,-6.2,2.4,80.3,27.87,27.97
93,5,21,930521,-2.03,-124.89,-6.2,0.0,78.4,27.71,27.96
93,5,22,930522,-2.03,-124.89,-4.1,0.7,81.8,27.4,28.01
93,5,23,930523,-2.03,-124.89,-3.2,1.7,87.8,26.43,28.0
93,5,24,930524,-2.03,-124.89,-4.9,1.1,81.9,27.63,27.92
93,5,25,930525,-2.02,-124.9,-4.2,0.3,79.9,27.63,27.99
93,5,26,930526,-2.03,-124.89,-3.4,2.1,78.0,27.71,28.11
93,5,27,930527,-2.03,-124.9,-2.9,2.7,78.3,27.75,28.2
93,5,28,930528,-2.03,-124.89,-4.6,2.5,78.4,27.79,28.32
93,5,29,930529,-2.03,-124.89,-7.2,2.2,75.8,27.83,28.13
93,5,30,930530,-2.03,-124.89,-8.0,0.6,75.5,27.83,28.0
93,5,31,930531,-2.03,-124.89,-8.4,2.0,78.6,27.83,27.92
93,6,1,930601,-2.01,-124.9,-8.2,1.5,78.3,27.75,27.77
93,6,2,930602,-2.02,-124.9,-7.4,1.2,78.6,27.59,27.65
93,6,3,930603,-2.02,-124.9,-7.3,1.5,81.8,27.59,27.59
93,6,4,930604,-2.03,-124.9,-7.8,0.5,84.7,27.01,27.53
93,6,5,930605,-2.03,-124.88,-7.7,2.1,80.3,27.44,27.47
93,6,6,930606,-2.03,-124.9,-6.6,1.8,78.8,27.32,27.43
93,6,7,930607,-2.02,-124.9,-6.4,3.1,80.4,27.2,27.45
93,6,8,930608,-2.03,-124.9,-6.0,2.5,82.4,27.2,27.41
93,6,9,930609,-2.03,-124.89,-6.4,0.2,83.0,27.09,27.44
93,6,10,930610,-2.03,-124.9,-7.2,0.8,80.2,27.13,27.36
93,6,11,930611,-2.03,-124.9,-6.2,0.8,78.4,26.89,27.28
93,6,12,930612,-2.03,-124.9,-6.0,2.6,83.8,26.74,27.21
93,6,13,930613,-2.03,-124.89,-6.7,3.3,80.8,26.93,27.13
93,6,14,930614,-2.03,-124.89,-7.2,2.4,80.8,26.93,27.1
93,6,15,930615,-2.03,-124.91,-6.3,1.5,81.8,26.82,27.16
93,6,16,930616,-2.03,-124.9,-5.8,0.3,83.2,26.7,27.12
93,6,17,930617,-2.03,-124.9,-5.7,0.4,82.8,26.35,27.06
93,6,18,930618,-2.03,-124.9,-6.5,0.9,81.8,26.15,26.98
93,6,19,930619,-2.03,-124.9,-6.8,1.9,79.2,26.62,26.84
93,6,20,930620,-2.03,-124.9,-5.4,0.1,79.2,26.47,26.84
93,6,21,930621,-2.03,-124.9,-4.5,0.8,82.1,26.39,26.94
93,6,22,930622,-2.03,-124.9,-5.0,1.2,82.3,26.47,26.89
93,6,23,930623,-2.03,-124.9,-5.0,0.4,80.7,26.43,26.93
93,6,24,930624,-2.03,-124.9,-4.9,1.1,79.6,26.35,26.95
93,6,25,930625,-2.03,-124.9,-6.1,0.9,76.4,26.47,26.9
93,6,26,930626,-2.03,-124.9,-6.3,0.0,80.8,26.58,26.9
93,6,27,930627,-2.03,-124.9,-6.3,0.6,80.1,26.54,26.94
93,6,28,930628,-2.02,-124.9,-4.7,0.5,80.3,26.35,27.02
93,6,29,930629,-2.03,-124.91,-6.1,1.5,79.3,26.43,27.0
93,6,30,930630,-2.02,-124.9,-7.4,1.4,78.1,26.54,26.97
93,7,1,930701,-2.03,-124.9,-7.8,-0.8,80.5,26.5,26.82
93,7,2,930702,-2.02,-124.91,-7.0,-1.6,79.6,26.39,26.78
93,7,3,930703,-2.03,-124.9,-6.5,-0.4,82.7,26.39,26.7
93,7,4,930704,-2.03,-124.9,-8.1,-0.9,81.5,26.47,26.68
93,7,5,930705,-2.03,-124.91,-7.4,-1.7,81.6,26.31,26.64
93,7,6,930706,-2.04,-124.9,-6.0,-2.7,86.4,25.45,26.49
93,7,7,930707,-2.03,-124.9,-7.4,-0.3,80.9,25.96,26.23
93,7,8,930708,-2.03,-124.9,-6.8,-0.1,82.4,25.8,25.99
93,7,9,930709,-2.03,-124.9,-6.4,-0.8,85.1,25.53,25.74
93,7,10,930710,-2.02,-124.9,-6.6,-1.8,86.0,25.53,25.99
93,7,11,930711,-2.03,-124.9,-6.8,-1.5,83.4,25.57,26.12
93,7,12,930712,-2.03,-124.89,-6.7,1.2,82.3,25.84,26.18
93,7,13,930713,-2.03,-124.89,-6.9,2.2,81.4,25.96,26.19
93,7,14,930714,-2.02,-124.9,-6.7,0.3,82.6,25.84,26.25
93,7,15,930715,-2.02,-124.89,-5.7,-0.5,82.5,25.53,26.15
93,7,16,930716,-2.03,-124.89,-5.0,-0.8,84.7,25.34,26.03
93,7,17,930717,-2.04,-124.9,-5.5,-0.2,83.1,25.38,25.92
93,7,18,930718,-2.03,-124.9,-7.0,-1.3,84.5,25.3,25.72
93,7,19,930719,-2.03,-124.9,-8.1,-1.3,85.0,25.1,25.29
93,7,20,930720,-2.03,-124.9,-8.1,-1.5,86.7,24.6,25.12
93,7,21,930721,-2.03,-124.9,-5.2,-0.1,89.5,24.64,24.96
93,7,22,930722,-2.04,-124.9,-5.6,-0.9,89.6,24.29,24.69
93,7,23,930723,-2.04,-124.89,-6.0,-0.7,89.7,24.05,24.46
93,7,24,930724,-2.04,-124.89,-4.4,-1.4,90.8,23.74,23.81
93,7,25,930725,-2.04,-124.89,-6.1,-2.1,88.7,23.86,23.8
93,7,26,930726,-2.04,-124.9,-4.2,1.1,88.5,23.94,23.96
93,7,27,930727,-2.04,-124.9,-4.4,0.4,90.8,24.05,24.12
93,7,28,930728,-2.04,-124.9,-4.7,-0.8,90.2,23.98,24.12
93,7,29,930729,-2.03,-124.9,-4.8,0.4,88.8,24.05,24.11
93,7,30,930730,-2.02,-124.91,-4.5,1.5,92.2,24.25,24.22
93,7,31,930731,-2.03,-124.9,-5.5,0.8,90.0,24.37,24.14
93,8,1,930801,-2.03,-124.91,-4.9,1.2,88.3,24.44,24.31
93,8,2,930802,-2.02,-124.9,-4.5,1.9,90.3,24.68,24.62
93,8,3,930803,-2.02,-124.9,-5.6,0.9,85.5,24.83,24.81
93,8,4,930804,-2.02,-124.9,-7.0,0.6,84.1,25.07,24.87
93,8,5,930805,-2.02,-124.9,-7.7,2.2,82.0,25.45,24.93
93,8,6,930806,-2.03,-124.9,-7.9,3.2,81.0,25.73,26.09
93,8,7,930807,-2.01,-124.91,-7.3,2.9,81.0,25.61,26.21
93,8,8,930808,-2.03,-124.9,-5.7,3.1,80.8,25.26,26.06
93,8,9,930809,-2.05,-124.87,-6.1,1.8,76.9,25.07,26.0
93,8,10,930810,-2.03,-124.91,-6.4,2.2,76.1,25.26,25.95
93,8,11,930811,-2.03,-124.9,-5.9,2.2,80.2,25.14,25.93
93,8,12,930812,-2.03,-124.9,-6.2,1.0,78.6,25.26,25.9
